name,year,population,gdp_percap,life_exp,region,oecd,lat,long,income2017,Year-category,TotalGDP
Spain,1810,11873298,1519,29.5,europe,TRUE,40,-4,high,1810,18035539662
Sweden,1810,2428185,1368,31.99,europe,TRUE,62,15,high,1810,3321757080
Switzerland,1810,1904962,2704,38,europe,TRUE,47.00016,8.01427,high,1810,5151017248
United Kingdom,1810,14106058,3573,38.35,europe,TRUE,54.75844,-2.69531,high,1810,50400945234
Austria,1820,3391206,2002,34.4,europe,TRUE,47.33333,13.33333,high,1820,6789194412
Belgium,1820,3475782,2418,40.16,europe,TRUE,50.75,4.5,high,1820,8404440876
Czech Republic,1820,5569896,1921,34.95,europe,TRUE,49.75,15,high,1820,10699770216
Denmark,1820,1177749,2088,43.14,europe,TRUE,56,10,high,1820,2459139912
Finland,1820,1190807,1290,37.29,europe,TRUE,64,26,high,1820,1536141030
France,1820,31549988,1875,39.21,europe,TRUE,46,2,high,1820,59156227500
Germany,1820,25507768,1886,38.37,europe,TRUE,51.5,10.5,high,1820,48107650448
Greece,1820,2347727,1419,36.6,europe,TRUE,39,22,high,1820,3331424613
Hungary,1820,4137998,1252,36,europe,TRUE,47,20,high,1820,5180773496
Iceland,1820,62498,929,36.56,europe,TRUE,65,-18,high,1820,58060642
Ireland,1820,5052432,1451,38.3,europe,TRUE,53,-8,high,1820,7331078832
Italy,1820,20341608,2473,29.69,europe,TRUE,42.83333,12.83333,high,1820,50304796584
Luxembourg,1820,129245,1457,36.9,europe,TRUE,49.61167,6.13,high,1820,188309965
Netherlands,1820,2407847,3898,39.86,europe,TRUE,52.25,5.75,high,1820,9385787606
Norway,1820,995904,1319,46.96,europe,TRUE,62,10,high,1820,1313597376
Poland,1820,10508375,1308,35.9,europe,TRUE,52,20,high,1820,13744954500
Portugal,1820,3312025,1689,35.6,europe,TRUE,39.6945,-8.13057,high,1820,5594010225
Slovak Republic,1820,2161328,1431,36.4,europe,TRUE,48.66667,19.5,high,1820,3092860368
Spain,1820,12333192,1522,29.5,europe,TRUE,40,-4,high,1820,18771118224
Sweden,1820,2591521,1469,40.23,europe,TRUE,62,15,high,1820,3806944349
Switzerland,1820,1994147,2708,38,europe,TRUE,47.00016,8.01427,high,1820,5400150076
United Kingdom,1820,16221883,3401,41.31,europe,TRUE,54.75844,-2.69531,high,1820,55170624083
Austria,1830,3538286,2352,34.4,europe,TRUE,47.33333,13.33333,high,1830,8322048672
Belgium,1830,3751571,2487,40.24,europe,TRUE,50.75,4.5,high,1830,9330157077
Czech Republic,1830,5723332,2084,34.95,europe,TRUE,49.75,15,high,1830,11927423888
Denmark,1830,1264714,2212,34.11,europe,TRUE,56,10,high,1830,2797547368
Finland,1830,1327905,1360,36.3,europe,TRUE,64,26,high,1830,1805950800
France,1830,33174810,1798,39.56,europe,TRUE,46,2,high,1830,59648308380
Germany,1830,28016571,2023,38.37,europe,TRUE,51.5,10.5,high,1830,56677523133
Greece,1830,2537857,1540,36.6,europe,TRUE,39,22,high,1830,3908299780
Hungary,1830,4464317,1354,36,europe,TRUE,47,20,high,1830,6044685218
Iceland,1830,65604,1036,40.5,europe,TRUE,65,-18,high,1830,67965744
Ireland,1830,5537192,1673,38.3,europe,TRUE,53,-8,high,1830,9263722216
Italy,1830,21529667,2469,29.69,europe,TRUE,42.83333,12.83333,high,1830,53156747823
Luxembourg,1830,135676,1640,36.9,europe,TRUE,49.61167,6.13,high,1830,222508640
Netherlands,1830,2619333,3865,39.86,europe,TRUE,52.25,5.75,high,1830,10123722045
Norway,1830,1115667,1403,45.75,europe,TRUE,62,10,high,1830,1565280801
Poland,1830,11232857,1359,35.9,europe,TRUE,52,20,high,1830,15265452663
Portugal,1830,3490333,1692,35.6,europe,TRUE,39.6945,-8.13057,high,1830,5905643436
Slovak Republic,1830,2220574,1552,36.4,europe,TRUE,48.66667,19.5,high,1830,3446330848
Spain,1830,13051762,1559,29.5,europe,TRUE,40,-4,high,1830,20347696958
Sweden,1830,2855774,1527,40.97,europe,TRUE,62,15,high,1830,4360766898
Switzerland,1830,2101048,3008,38,europe,TRUE,47.00016,8.01427,high,1830,6319952384
United Kingdom,1830,18533999,3659,43.02,europe,TRUE,54.75844,-2.69531,high,1830,67815902341
Austria,1840,3728381,2607,34.4,europe,TRUE,47.33333,13.33333,high,1840,9719889267
Belgium,1840,4087429,2864,40.32,europe,TRUE,50.75,4.5,high,1840,11706396656
Czech Republic,1840,5936625,2261,34.95,europe,TRUE,49.75,15,high,1840,13422709125
Denmark,1840,1368238,2411,41.06,europe,TRUE,56,10,high,1840,3298821818
Finland,1840,1467238,1433,41.47,europe,TRUE,64,26,high,1840,2102552054
France,1840,34854476,2183,40.37,europe,TRUE,46,2,high,1840,76087321108
Germany,1840,31016143,2101,38.37,europe,TRUE,51.5,10.5,high,1840,65164916443
Greece,1840,2781619,1672,36.6,europe,TRUE,39,22,high,1840,4650866968
Hungary,1840,4802380,1463,36,europe,TRUE,47,20,high,1840,7025881940
Iceland,1840,70010,1155,31.97,europe,TRUE,65,-18,high,1840,80861550
Ireland,1840,5751940,1929,38.3,europe,TRUE,53,-8,high,1840,11095492260
Italy,1840,22956667,2523,29.69,europe,TRUE,42.83333,12.83333,high,1840,57919670841
Luxembourg,1840,144799,1846,36.9,europe,TRUE,49.61167,6.13,high,1840,267298954
Netherlands,1840,2880190,4532,39.86,europe,TRUE,52.25,5.75,high,1840,13053021080
Norway,1840,1252476,1603,45.62,europe,TRUE,62,10,high,1840,2007719028
Poland,1840,12090161,1412,35.9,europe,TRUE,52,20,high,1840,17071307332
Portugal,1840,3672238,1694,35.6,europe,TRUE,39.6945,-8.13057,high,1840,6220771172
Slovak Republic,1840,2302921,1684,36.4,europe,TRUE,48.66667,19.5,high,1840,3878118964
Spain,1840,13948048,1597,29.5,europe,TRUE,40,-4,high,1840,22275032656
Sweden,1840,3132892,1633,43.98,europe,TRUE,62,15,high,1840,5116012636
Switzerland,1840,2229381,3342,38,europe,TRUE,47.00016,8.01427,high,1840,7450591302
United Kingdom,1840,20737251,4147,39.93,europe,TRUE,54.75844,-2.69531,high,1840,85997379897
Austria,1850,3962619,2907,34.4,europe,TRUE,47.33333,13.33333,high,1850,11519333433
Belgium,1850,4426000,3404,42.28,europe,TRUE,50.75,4.5,high,1850,15066104000
Czech Republic,1850,6157866,2452,34.95,europe,TRUE,49.75,15,high,1850,15099087432
Denmark,1850,1511190,3028,43.5,europe,TRUE,56,10,high,1850,4575883320
Finland,1850,1607810,1511,37.35,europe,TRUE,64,26,high,1850,2429400910
France,1850,36277905,2145,43.28,europe,TRUE,46,2,high,1850,77816106225
Germany,1850,33663143,2181,38.37,europe,TRUE,51.5,10.5,high,1850,73419314883
Greece,1850,3048571,1814,36.6,europe,TRUE,39,22,high,1850,5530107794
Hungary,1850,5159444,1582,36,europe,TRUE,47,20,high,1850,8162240408
Iceland,1850,74711,1287,36.61,europe,TRUE,65,-18,high,1850,96153057
Ireland,1850,5071239,1799,31.2,europe,TRUE,53,-8,high,1850,9123158961
Italy,1850,24478190,2434,29.69,europe,TRUE,42.83333,12.83333,high,1850,59579914460
Luxembourg,1850,154534,2077,36.9,europe,TRUE,49.61167,6.13,high,1850,320967118
Netherlands,1850,3122714,4645,39.86,europe,TRUE,52.25,5.75,high,1850,14505006530
Norway,1850,1401619,1674,49.53,europe,TRUE,62,10,high,1850,2346310206
Poland,1850,13219914,1467,35.9,europe,TRUE,52,20,high,1850,19393613838
Portugal,1850,3821571,1697,35.6,europe,TRUE,39.6945,-8.13057,high,1850,6485205987
Slovak Republic,1850,2388322,1827,36.4,europe,TRUE,48.66667,19.5,high,1850,4363464294
Spain,1850,14846857,1636,29.5,europe,TRUE,40,-4,high,1850,24289458052
Sweden,1850,3440593,1788,44.69,europe,TRUE,62,15,high,1850,6151780284
Switzerland,1850,2370905,3714,38,europe,TRUE,47.00016,8.01427,high,1850,8805541170
United Kingdom,1850,22623571,4478,42.8,europe,TRUE,54.75844,-2.69531,high,1850,1.01308E+11
Austria,1860,4235926,3205,34.4,europe,TRUE,47.33333,13.33333,high,1860,13576142830
Belgium,1860,4753834,4238,45.12,europe,TRUE,50.75,4.5,high,1860,20146748492
Czech Republic,1860,6388450,2551,34.95,europe,TRUE,49.75,15,high,1860,16296935950
Denmark,1860,1694397,3027,45.11,europe,TRUE,56,10,high,1860,5128939719
Finland,1860,1734253,1593,38.15,europe,TRUE,64,26,high,1860,2762665029
France,1860,37461341,3084,43.33,europe,TRUE,46,2,high,1860,1.15531E+11
Germany,1860,36397475,2508,38.37,europe,TRUE,51.5,10.5,high,1860,91284867300
Greece,1860,3339979,1887,36.6,europe,TRUE,39,22,high,1860,6302540373
Hungary,1860,5529257,1710,36,europe,TRUE,47,20,high,1860,9455029470
Iceland,1860,79663,1435,19.76,europe,TRUE,65,-18,high,1860,114316405
Ireland,1860,4174177,2564,38.56,europe,TRUE,53,-8,high,1860,10702589828
Italy,1860,26127904,2401,29.69,europe,TRUE,42.83333,12.83333,high,1860,62733097504
Luxembourg,1860,164944,2338,36.9,europe,TRUE,49.61167,6.13,high,1860,385639072
Netherlands,1860,3343095,4639,36.91,europe,TRUE,52.25,5.75,high,1860,15508617705
Norway,1860,1580365,2032,50,europe,TRUE,62,10,high,1860,3211301680
Poland,1860,14848599,1524,35.9,europe,TRUE,52,20,high,1860,22629264876
Portugal,1860,4039181,1636,35.6,europe,TRUE,39.6945,-8.13057,high,1860,6608100116
Slovak Republic,1860,2475264,1900,36.4,europe,TRUE,48.66667,19.5,high,1860,4703001600
Spain,1860,15609406,1877,29.5,europe,TRUE,40,-4,high,1860,29298855062
Sweden,1860,3809535,2028,48.47,europe,TRUE,62,15,high,1860,7725736980
Switzerland,1860,2511572,4359,38,europe,TRUE,47.00016,8.01427,high,1860,10947942348
United Kingdom,1860,24783522,5265,43.01,europe,TRUE,54.75844,-2.69531,high,1860,1.30485E+11
Austria,1870,4556657,3437,34.4,europe,TRUE,47.33333,13.33333,high,1870,15661230109
Belgium,1870,5112495,4987,40.92,europe,TRUE,50.75,4.5,high,1870,25496012565
Czech Republic,1870,6627668,2653,34.95,europe,TRUE,49.75,15,high,1870,17583203204
Denmark,1870,1887121,3534,46.06,europe,TRUE,56,10,high,1870,6669085614
Finland,1870,1847467,1896,45.66,europe,TRUE,64,26,high,1870,3502797432
France,1870,38170354,3296,36.41,europe,TRUE,46,2,high,1870,1.25809E+11
Germany,1870,39733401,2818,38.37,europe,TRUE,51.5,10.5,high,1870,1.11969E+11
Greece,1870,3669784,1962,36.6,europe,TRUE,39,22,high,1870,7200116208
Hungary,1870,5899196,1848,36,europe,TRUE,47,20,high,1870,10901714208
Iceland,1870,84942,1599,38.37,europe,TRUE,65,-18,high,1870,135822258
Ireland,1870,3875492,2956,41.21,europe,TRUE,53,-8,high,1870,11455954352
Italy,1870,27845334,2642,29.69,europe,TRUE,42.83333,12.83333,high,1870,73567372428
Luxembourg,1870,176056,2631,36.9,europe,TRUE,49.61167,6.13,high,1870,463203336
Netherlands,1870,3624221,5259,37.34,europe,TRUE,52.25,5.75,high,1870,19059778239
Norway,1870,1746717,2482,50.86,europe,TRUE,62,10,high,1870,4335351594
Poland,1870,17013788,1583,35.9,europe,TRUE,52,20,high,1870,26932826404
Portugal,1870,4328374,1797,35.6,europe,TRUE,39.6945,-8.13057,high,1870,7778088078
Slovak Republic,1870,2565369,1976,36.4,europe,TRUE,48.66667,19.5,high,1870,5069169144
Spain,1870,16226123,1836,29.5,europe,TRUE,40,-4,high,1870,29791161828
Sweden,1870,4174365,2242,45.01,europe,TRUE,62,15,high,1870,9358926330
Switzerland,1870,2663903,5260,38,europe,TRUE,47.00016,8.01427,high,1870,14012129780
United Kingdom,1870,27651629,6043,40.95,europe,TRUE,54.75844,-2.69531,high,1870,1.67099E+11
Austria,1880,4947024,3926,34.95,europe,TRUE,47.33333,13.33333,high,1880,19422016224
Belgium,1880,5574831,5694,42.48,europe,TRUE,50.75,4.5,high,1880,31743087714
Czech Republic,1880,6875261,3022,34.98,europe,TRUE,49.75,15,high,1880,20777038742
Denmark,1880,2081767,3906,44.86,europe,TRUE,56,10,high,1880,8131381902
Finland,1880,2047576,1924,39.65,europe,TRUE,64,26,high,1880,3939536224
France,1880,39014052,3553,42.75,europe,TRUE,46,2,high,1880,1.38617E+11
Germany,1880,43628512,3056,38.9,europe,TRUE,51.5,10.5,high,1880,1.33329E+11
Greece,1880,4048718,2274,37.03,europe,TRUE,39,22,high,1880,9206784732
Hungary,1880,6256649,2150,36,europe,TRUE,47,20,high,1880,13451795350
Iceland,1880,90547,2035,42.33,europe,TRUE,65,-18,high,1880,184263145
Ireland,1880,3641634,3274,43.87,europe,TRUE,53,-8,high,1880,11922709716
Italy,1880,29621531,2847,32.73,europe,TRUE,42.83333,12.83333,high,1880,84332498757
Luxembourg,1880,187865,2961,37.42,europe,TRUE,49.61167,6.13,high,1880,556268265
Netherlands,1880,4027301,5497,40.4,europe,TRUE,52.25,5.75,high,1880,22138073597
Norway,1880,1883715,2826,51.91,europe,TRUE,62,10,high,1880,5323378590
Poland,1880,19669589,1847,35.9,europe,TRUE,52,20,high,1880,36329730883
Portugal,1880,4638209,1749,35.61,europe,TRUE,39.6945,-8.13057,high,1880,8112227541
Slovak Republic,1880,2658529,2251,36.41,europe,TRUE,48.66667,19.5,high,1880,5984348779
Spain,1880,16921003,2507,29.49,europe,TRUE,40,-4,high,1880,42420954521
Sweden,1880,4503095,2471,47.61,europe,TRUE,62,15,high,1880,11127147745
Switzerland,1880,2822978,6139,42.4,europe,TRUE,47.00016,8.01427,high,1880,17330261942
United Kingdom,1880,30849957,6550,43.77,europe,TRUE,54.75844,-2.69531,high,1880,2.02067E+11
Austria,1890,5408500,4722,37.06,europe,TRUE,47.33333,13.33333,high,1890,25538937000
Belgium,1890,6129251,6383,44.14,europe,TRUE,50.75,4.5,high,1890,39123009133
Czech Republic,1890,7132039,3441,35,europe,TRUE,49.75,15,high,1890,24541346199
Denmark,1890,2291557,4585,47.3,europe,TRUE,56,10,high,1890,10506788845
Finland,1890,2358342,2304,44.57,europe,TRUE,64,26,high,1890,5433619968
France,1890,40015500,3637,43.4,europe,TRUE,46,2,high,1890,1.45536E+11
Germany,1890,48286518,3731,40.9,europe,TRUE,51.5,10.5,high,1890,1.80157E+11
Greece,1890,4477093,2635,38.45,europe,TRUE,39,22,high,1890,11797140055
Hungary,1890,6631452,2501,35.99,europe,TRUE,47,20,high,1890,16585261452
Iceland,1890,96518,2009,36.59,europe,TRUE,65,-18,high,1890,193904662
Ireland,1890,3349404,3626,46.53,europe,TRUE,53,-8,high,1890,12144938904
Italy,1890,31665124,3139,38.49,europe,TRUE,42.83333,12.83333,high,1890,99396824236
Luxembourg,1890,200461,3333,42.5,europe,TRUE,49.61167,6.13,high,1890,668136513
Netherlands,1890,4533936,5891,44.41,europe,TRUE,52.25,5.75,high,1890,26709416976
Norway,1890,2003952,3250,48.59,europe,TRUE,62,10,high,1890,6512844000
Poland,1890,22618936,2155,37.41,europe,TRUE,52,20,high,1890,48743807080
Portugal,1890,5029809,2085,35.62,europe,TRUE,39.6945,-8.13057,high,1890,10487151765
Slovak Republic,1890,2755048,2563,36.41,europe,TRUE,48.66667,19.5,high,1890,7061188024
Spain,1890,17783791,2477,31.55,europe,TRUE,40,-4,high,1890,44050450307
Sweden,1890,4780109,2734,50.46,europe,TRUE,62,15,high,1890,13068818006
Switzerland,1890,2972441,7985,44.93,europe,TRUE,47.00016,8.01427,high,1890,23734941385
United Kingdom,1890,34215581,7165,44.73,europe,TRUE,54.75844,-2.69531,high,1890,2.45155E+11
Austria,1900,5979721,5701,41.52,europe,TRUE,47.33333,13.33333,high,1900,34090389421
Belgium,1900,6767030,6964,46.59,europe,TRUE,50.75,4.5,high,1900,47125596920
Czech Republic,1900,7399101,3959,40.29,europe,TRUE,49.75,15,high,1900,29293040859
Denmark,1900,2557581,5563,51.94,europe,TRUE,56,10,high,1900,14227823103
Finland,1900,2633387,2788,41.74,europe,TRUE,64,26,high,1900,7341882956
France,1900,40628637,4312,45.14,europe,TRUE,46,2,high,1900,1.75191E+11
Germany,1900,55400945,4594,43.9,europe,TRUE,51.5,10.5,high,1900,2.54512E+11
Greece,1900,4932256,3026,40.43,europe,TRUE,39,22,high,1900,14925006656
Hungary,1900,7115393,2861,37.33,europe,TRUE,47,20,high,1900,20357139373
Iceland,1900,102914,2352,46.66,europe,TRUE,65,-18,high,1900,242053728
Ireland,1900,3163836,4016,49.2,europe,TRUE,53,-8,high,1900,12705965376
Italy,1900,33736335,3526,41.64,europe,TRUE,42.83333,12.83333,high,1900,1.18954E+11
Luxembourg,1900,213965,3751,47.56,europe,TRUE,49.61167,6.13,high,1900,802582715
Netherlands,1900,5158807,6060,48.42,europe,TRUE,52.25,5.75,high,1900,31262370420
Norway,1900,2214921,3642,53.46,europe,TRUE,62,10,high,1900,8066742282
Poland,1900,24700969,2582,40.42,europe,TRUE,52,20,high,1900,63777901958
Portugal,1900,5426479,2411,35.64,europe,TRUE,39.6945,-8.13057,high,1900,13083240869
Slovak Republic,1900,2855334,2949,37.92,europe,TRUE,48.66667,19.5,high,1900,8420379966
Spain,1900,18652445,2729,34.75,europe,TRUE,40,-4,high,1900,50902522405
Sweden,1900,5111095,3487,52.24,europe,TRUE,62,15,high,1900,17822388265
Switzerland,1900,3297231,9634,47.45,europe,TRUE,47.00016,8.01427,high,1900,31765523454
United Kingdom,1900,37995760,8008,46.29,europe,TRUE,54.75844,-2.69531,high,1900,3.0427E+11
Austria,1910,6608150,6661,44.46,europe,TRUE,47.33333,13.33333,high,1910,44016887150
Belgium,1910,7499928,7602,51.36,europe,TRUE,50.75,4.5,high,1910,57014452656
Czech Republic,1910,7675752,4566,44.34,europe,TRUE,49.75,15,high,1910,35047483632
Denmark,1910,2880480,6934,58.08,europe,TRUE,56,10,high,1910,19973248320
Finland,1910,2930438,3190,48.44,europe,TRUE,64,26,high,1910,9348097220
France,1910,41294570,4539,51.46,europe,TRUE,46,2,high,1910,1.87436E+11
Germany,1910,64213148,5160,48.38,europe,TRUE,51.5,10.5,high,1910,3.3134E+11
Greece,1910,5305864,3438,42.6,europe,TRUE,39,22,high,1910,18241560432
Hungary,1910,7638063,3407,39.74,europe,TRUE,47,20,high,1910,26022880641
Iceland,1910,109716,3012,52.71,europe,TRUE,65,-18,high,1910,330464592
Ireland,1910,3093322,4447,53.44,europe,TRUE,53,-8,high,1910,13756002934
Italy,1910,36529017,4383,46.72,europe,TRUE,42.83333,12.83333,high,1910,1.60107E+11
Luxembourg,1910,228340,4221,49.79,europe,TRUE,49.61167,6.13,high,1910,963823140
Netherlands,1910,5923383,6790,55.17,europe,TRUE,52.25,5.75,high,1910,40219770570
Norway,1910,2383628,4330,57.97,europe,TRUE,62,10,high,1910,10321109240
Poland,1910,26493427,2845,43.44,europe,TRUE,52,20,high,1910,75373799815
Portugal,1910,5895515,2277,35.65,europe,TRUE,39.6945,-8.13057,high,1910,13424087655
Slovak Republic,1910,2959112,3401,40.93,europe,TRUE,48.66667,19.5,high,1910,10063939912
Spain,1910,19910847,2899,40.84,europe,TRUE,40,-4,high,1910,57721545453
Sweden,1910,5492756,4264,57.75,europe,TRUE,62,15,high,1910,23421111584
Switzerland,1910,3726391,10903,52.87,europe,TRUE,47.00016,8.01427,high,1910,40628841073
United Kingdom,1910,41804914,8301,53.94,europe,TRUE,54.75844,-2.69531,high,1910,3.47023E+11
Austria,1920,6459395,4802,50.19,europe,TRUE,47.33333,13.33333,high,1920,31018014790
Belgium,1920,7562598,7392,53.65,europe,TRUE,50.75,4.5,high,1920,55902724416
Czech Republic,1920,7962646,4440,49.97,europe,TRUE,49.75,15,high,1920,35354148240
Denmark,1920,3242599,7356,57.54,europe,TRUE,56,10,high,1920,23852558244
Finland,1920,3140760,3096,47.44,europe,TRUE,64,26,high,1920,9723792960
France,1920,39069935,4548,51.71,europe,TRUE,46,2,high,1920,1.7769E+11
Germany,1920,62437802,4480,53.47,europe,TRUE,51.5,10.5,high,1920,2.79721E+11
Greece,1920,5716843,4079,45.45,europe,TRUE,39,22,high,1920,23319002597
Hungary,1920,7956033,3119,42.03,europe,TRUE,47,20,high,1920,24814866927
Iceland,1920,117015,2514,54.63,europe,TRUE,65,-18,high,1920,294175710
Ireland,1920,3071970,4323,56.19,europe,TRUE,53,-8,high,1920,13280126310
Italy,1920,37422219,5179,45.47,europe,TRUE,42.83333,12.83333,high,1920,1.9381E+11
Luxembourg,1920,243705,5731,54.8,europe,TRUE,49.61167,6.13,high,1920,1396673355
Netherlands,1920,6856692,6649,57.89,europe,TRUE,52.25,5.75,high,1920,45590145108
Norway,1920,2634631,5480,58.87,europe,TRUE,62,10,high,1920,14437777880
Poland,1920,24166011,3274,46.47,europe,TRUE,52,20,high,1920,79119520014
Portugal,1920,6057813,2273,35.66,europe,TRUE,39.6945,-8.13057,high,1920,13769408949
Slovak Republic,1920,3067471,3307,43.94,europe,TRUE,48.66667,19.5,high,1920,10144126597
Spain,1920,21308440,3418,39.22,europe,TRUE,40,-4,high,1920,72832247920
Sweden,1920,5870417,5088,58.75,europe,TRUE,62,15,high,1920,29868681696
Switzerland,1920,3865688,10599,54.33,europe,TRUE,47.00016,8.01427,high,1920,40972427112
United Kingdom,1920,43825722,8312,56.54,europe,TRUE,54.75844,-2.69531,high,1920,3.64279E+11
Austria,1930,6684053,6962,55.85,europe,TRUE,47.33333,13.33333,high,1930,46534376986
Belgium,1930,8079351,9729,57.16,europe,TRUE,50.75,4.5,high,1930,78604005879
Czech Republic,1930,8259391,6748,55.61,europe,TRUE,49.75,15,high,1930,55734370468
Denmark,1930,3542562,9588,62.3,europe,TRUE,56,10,high,1930,33966084456
Finland,1930,3450501,4495,54.32,europe,TRUE,64,26,high,1930,15510001995
France,1930,41662569,6834,57.01,europe,TRUE,46,2,high,1930,2.84722E+11
Germany,1930,66610921,6782,59.41,europe,TRUE,51.5,10.5,high,1930,4.51755E+11
Greece,1930,6338159,4710,51.23,europe,TRUE,39,22,high,1930,29852728890
Hungary,1930,8635353,4920,50.17,europe,TRUE,47,20,high,1930,42485936760
Iceland,1930,124874,4453,60.29,europe,TRUE,65,-18,high,1930,556063922
Ireland,1930,2907196,5011,58.26,europe,TRUE,53,-8,high,1930,14567959156
Italy,1930,40771061,5616,55.15,europe,TRUE,42.83333,12.83333,high,1930,2.2897E+11
Luxembourg,1930,260091,8535,57.03,europe,TRUE,49.61167,6.13,high,1930,2219876685
Netherlands,1930,7886829,9121,64.79,europe,TRUE,52.25,5.75,high,1930,71935767309
Norway,1930,2807918,7355,64.08,europe,TRUE,62,10,high,1930,20652236890
Poland,1930,28169928,3601,49.48,europe,TRUE,52,20,high,1930,1.0144E+11
