,name,year,population,gdp_percap,life_exp,region,oecd,g77,lat,long,income2017
3634,Malaysia,1980,13798125,7423,68.92,asia,FALSE,TRUE,2.5,112.5,upper_mid
3635,Maldives,1980,158385,1903,48.19,asia,FALSE,TRUE,3.2,73,upper_mid
3636,Mali,1980,7090126,1212,44.92,africa,FALSE,TRUE,18,-2,low
3637,Malta,1980,333274,10943,71.54,europe,FALSE,FALSE,35.91667,14.43333,high
3638,Marshall Islands,1980,30576,2085,64.23,asia,FALSE,TRUE,7.113,171.236,upper_mid
3639,Mauritania,1980,1534085,2948,57.16,africa,FALSE,TRUE,20.25,-10.5,lower_mid
3640,Mauritius,1980,966031,4465,66.02,africa,FALSE,TRUE,-20.3,57.58333,upper_mid
3641,Mexico,1980,69360871,12808,66.72,americas,TRUE,FALSE,19.42847,-99.12766,upper_mid
3642,"Micronesia, Fed. Sts.",1980,72964,2417,61.75,asia,FALSE,TRUE,6.924,158.162,lower_mid
3643,Moldova,1980,4009838,6020,64.85,europe,FALSE,FALSE,47.25,28.58333,lower_mid
3644,Monaco,1980,26745,35840,NA,europe,FALSE,FALSE,43.73333,7.41667,high
3645,Mongolia,1980,1689622,2502,58.98,asia,FALSE,TRUE,46,105,lower_mid
3646,Montenegro,1980,580754,17148,74,europe,FALSE,FALSE,42.75,19.25,upper_mid
3647,Morocco,1980,20019847,3411,61,africa,FALSE,TRUE,32,-6,lower_mid
3648,Mozambique,1980,11848331,421,50.26,africa,FALSE,TRUE,-18.25,35,low
3649,Myanmar,1980,33369712,932,55.43,asia,FALSE,TRUE,21,96,lower_mid
3650,Namibia,1980,1012672,6826,59.33,africa,FALSE,TRUE,-22,17,upper_mid
3651,Nauru,1980,7488,41280,NA,asia,FALSE,FALSE,-0.517,166.933,upper_mid
3652,Nepal,1980,14902163,965,52.44,asia,FALSE,TRUE,28,84,low
3653,Netherlands,1980,14148415,25550,75.81,europe,TRUE,FALSE,52.25,5.75,high
3654,New Zealand,1980,3146619,21365,73.19,asia,TRUE,FALSE,-42,174,high
3655,Nicaragua,1980,3249910,4550,67.51,americas,FALSE,TRUE,13,-85,lower_mid
3656,Niger,1980,5988904,1314,43.88,africa,FALSE,TRUE,18,9,low
3657,Nigeria,1980,73460724,4263,54.65,africa,FALSE,TRUE,10,8,lower_mid
3658,Norway,1980,4086076,34026,75.75,europe,TRUE,FALSE,62,10,high
3659,Oman,1980,1154379,21444,62.6,asia,FALSE,TRUE,21,57,high
3660,Pakistan,1980,78068144,2213,60.32,asia,FALSE,TRUE,30,70,lower_mid
3661,Palau,1980,12194,18341,NA,asia,FALSE,FALSE,7.503,134.621,high
3662,Panama,1980,1978578,8831,73.7,americas,FALSE,TRUE,8.9936,-79.51973,upper_mid
3663,Papua New Guinea,1980,3304473,1766,55.33,asia,FALSE,TRUE,-6,147,lower_mid
3664,Paraguay,1980,3180630,6131,72.16,americas,FALSE,TRUE,-23.33333,-58,upper_mid
3665,Peru,1980,17359120,7483,64.08,americas,FALSE,TRUE,-10,-75.25,upper_mid
3666,Philippines,1980,47396968,4252,64.88,asia,FALSE,TRUE,13,122,lower_mid
3667,Poland,1980,35535108,11488,70.43,europe,TRUE,FALSE,52,20,high
3668,Portugal,1980,9804851,14943,71.62,europe,TRUE,FALSE,39.6945,-8.13057,high
3669,Qatar,1980,223775,130814,70.8,asia,FALSE,TRUE,25.27932,51.52245,high
3670,Romania,1980,22611971,13736,69.67,europe,FALSE,FALSE,46,25,upper_mid
3671,Russia,1980,138058710,18565,67.13,europe,FALSE,FALSE,60,100,upper_mid
3672,Rwanda,1980,5140716,928,49.92,africa,FALSE,TRUE,-2,30,low
3673,St. Kitts and Nevis,1980,43210,8027,NA,americas,FALSE,TRUE,17.33333,-62.75,high
3674,St. Lucia,1980,117987,5301,68.91,americas,FALSE,TRUE,13.88333,-60.96667,upper_mid
3675,St. Vincent and the Grenadines,1980,100505,3451,68.97,americas,FALSE,TRUE,13.08333,-61.2,upper_mid
3676,Samoa,1980,155557,3879,67.54,asia,FALSE,TRUE,-13.8,-172.13333,upper_mid
3677,San Marino,1980,21361,30324,NA,europe,FALSE,FALSE,43.93667,12.44639,high
3678,Sao Tome and Principe,1980,94949,2953,62.99,africa,FALSE,TRUE,1,7,lower_mid
3679,Saudi Arabia,1980,9740599,84322,71.06,asia,FALSE,TRUE,25,45,high
3680,Senegal,1980,5592646,1814,52.35,africa,FALSE,TRUE,14.5,-14.25,low
3681,Serbia,1980,8908293,16313,71.7,europe,FALSE,FALSE,44.81892,20.45998,upper_mid
3682,Seychelles,1980,66294,10961,70.36,africa,FALSE,TRUE,-4.58333,55.66667,high
3683,Sierra Leone,1980,3365441,1467,48.21,africa,FALSE,TRUE,8.5,-11.5,low
3684,Singapore,1980,2411700,20895,71.58,asia,FALSE,TRUE,1.28967,103.85007,high
3685,Slovak Republic,1980,4996731,13787,70.57,europe,TRUE,FALSE,48.66667,19.5,high
3686,Slovenia,1980,1835837,20447,70.48,europe,FALSE,FALSE,46.08333,15,high
3687,Solomon Islands,1980,230607,1293,58.94,asia,FALSE,TRUE,-8,159,lower_mid
3688,Somalia,1980,6359126,837,50.78,africa,FALSE,TRUE,6,48,low
3689,South Africa,1980,29760471,11121,59.86,africa,FALSE,TRUE,-29,24,upper_mid
3690,Spain,1980,37796795,17879,75.37,europe,TRUE,FALSE,40,-4,high
3691,Sri Lanka,1980,15035856,2725,68.89,asia,FALSE,TRUE,7.75,80.75,lower_mid
3692,Sudan,1980,14507468,2149,54.91,africa,FALSE,TRUE,16,30,lower_mid
3693,Suriname,1980,362777,10765,66.12,americas,FALSE,TRUE,4,-56,upper_mid
3694,Swaziland,1980,603372,5174,57.69,africa,FALSE,TRUE,-26.5,31.5,lower_mid
3695,Sweden,1980,8316338,26034,75.86,europe,TRUE,FALSE,62,15,high
3696,Switzerland,1980,6303610,41568,75.63,europe,TRUE,FALSE,47.00016,8.01427,high
3697,Syria,1980,8930774,4777,68.89,asia,FALSE,TRUE,35,38,lower_mid
3698,Taiwan,1980,17717372,10661,71.84,asia,FALSE,FALSE,24,121,high
3699,Tajikistan,1980,3905413,4470,61.73,asia,FALSE,FALSE,39,71,lower_mid
3700,Tanzania,1980,18683157,1535,55.8,africa,FALSE,TRUE,-6,35,low
3701,Thailand,1980,47385323,3641,66.37,asia,FALSE,TRUE,15.5,101,upper_mid
3702,Timor-Leste,1980,587563,871,46.96,asia,FALSE,TRUE,-8.83333,125.75,lower_mid
3703,Togo,1980,2720839,1883,55.9,africa,FALSE,TRUE,8.66667,1.08333,low
3704,Tonga,1980,93007,2325,65.98,asia,FALSE,TRUE,-20,-175,upper_mid
3705,Trinidad and Tobago,1980,1085308,16241,68.12,americas,FALSE,TRUE,11,-61,high
3706,Tunisia,1980,6368167,4922,65.62,africa,FALSE,TRUE,34,9,lower_mid
3707,Turkey,1980,43975921,8289,64.16,europe,TRUE,FALSE,39,35,upper_mid
3708,Turkmenistan,1980,2876808,9816,61.21,asia,FALSE,TRUE,39.75,59.66667,upper_mid
3709,Tuvalu,1980,8052,2579,NA,asia,FALSE,FALSE,-8.51719,179.14478,upper_mid
3710,Uganda,1980,12549540,742,49.42,africa,FALSE,TRUE,1.25,32.5,low
3711,Ukraine,1980,49968812,9329,68.63,europe,FALSE,FALSE,49,32,lower_mid
3712,United Arab Emirates,1980,1042384,177522,70.84,asia,FALSE,TRUE,23.75,54.5,high
3713,United Kingdom,1980,56265475,20647,73.54,europe,TRUE,FALSE,54.75844,-2.69531,high
3714,United States,1980,229763052,29619,73.91,americas,TRUE,FALSE,39.76,-98.5,high
3715,Uruguay,1980,2915778,10034,70.21,americas,FALSE,TRUE,-33,-56,high
3716,Uzbekistan,1980,15939744,3420,66.34,asia,FALSE,FALSE,41.66667,63.83333,lower_mid
3717,Vanuatu,1980,115632,1989,60.44,asia,FALSE,TRUE,-16,167,lower_mid
3718,Venezuela,1980,15343916,18030,69.96,americas,FALSE,TRUE,8,-66,upper_mid
3719,Palestine,1980,1509183,1912,69.03,asia,FALSE,TRUE,31.92157,35.20329,lower_mid
3720,Vietnam,1980,54372514,1097,64.46,asia,FALSE,TRUE,16.16667,107.83333,lower_mid
3721,Yemen,1980,8120497,3358,53.15,asia,FALSE,TRUE,15.5,47.5,lower_mid
3722,Zambia,1980,5889230,2932,57.78,africa,FALSE,TRUE,-14.33333,28.5,lower_mid
3723,Zimbabwe,1980,7164172,2413,60.43,africa,FALSE,TRUE,-19,29.75,low
3724,South Sudan,1980,4705224,2398,51.19,africa,FALSE,TRUE,7.5,30,low
3725,Afghanistan,1990,12249114,1038,51.61,asia,FALSE,TRUE,33,66,low
3726,Albania,1990,3281454,4557,73.9,europe,FALSE,FALSE,41,20,upper_mid
3727,Algeria,1990,25912367,10237,71,africa,FALSE,TRUE,28,3,upper_mid
3728,Andorra,1990,54509,28417,79.49,europe,FALSE,FALSE,42.50779,1.52109,high
3729,Angola,1990,12171441,4394,50.21,africa,FALSE,TRUE,-12.5,18.5,lower_mid
3730,Antigua and Barbuda,1990,66696,16380,73.76,americas,FALSE,TRUE,17.05,-61.8,high
3731,Argentina,1990,32729739,10816,72.14,americas,FALSE,TRUE,-34,-64,upper_mid
3732,Armenia,1990,3538165,3742,70.24,europe,FALSE,FALSE,40.25,45,lower_mid
3733,Australia,1990,17041431,28583,77.04,asia,TRUE,FALSE,-25,135,high
3734,Austria,1990,7723949,31265,75.51,europe,TRUE,FALSE,47.33333,13.33333,high
3735,Azerbaijan,1990,7242770,8513,66.22,europe,FALSE,FALSE,40.5,47.5,upper_mid
3736,Bahamas,1990,256336,24281,70.54,americas,FALSE,TRUE,25.04082,-77.37122,high
3737,Bahrain,1990,495931,35578,69.76,asia,FALSE,TRUE,26.03333,50.55,high
3738,Bangladesh,1990,106188642,1288,58.11,asia,FALSE,TRUE,24,90,lower_mid
3739,Barbados,1990,260374,13298,73.54,americas,FALSE,TRUE,13.16667,-59.53333,high
3740,Belarus,1990,10216846,8354,70.56,europe,FALSE,FALSE,53,28,upper_mid
3741,Belgium,1990,10006544,30701,75.95,europe,TRUE,FALSE,50.75,4.5,high
3742,Belize,1990,187552,5165,71.65,americas,FALSE,TRUE,17.49952,-88.19756,upper_mid
3743,Benin,1990,4978496,1463,55.46,africa,FALSE,TRUE,9.5,2.25,low
3744,Bhutan,1990,537280,2325,59.9,asia,FALSE,TRUE,27.5,90.5,lower_mid
3745,Bolivia,1990,6856244,3707,61.35,americas,FALSE,TRUE,-17,-65,lower_mid
3746,Bosnia and Herzegovina,1990,4463422,2782,72.08,europe,FALSE,TRUE,44.25,17.83333,upper_mid
3747,Botswana,1990,1377912,8110,64.41,africa,FALSE,TRUE,-22,24,upper_mid
3748,Brazil,1990,149352145,10345,68.52,americas,FALSE,TRUE,-10,-55,upper_mid
3749,Brunei,1990,258785,84672,73.53,asia,FALSE,TRUE,4.5,114.66667,high
3750,Bulgaria,1990,8841371,9297,71.48,europe,FALSE,FALSE,42.66667,25.25,upper_mid
3751,Burkina Faso,1990,8811034,821,50.61,africa,FALSE,TRUE,12.5,-1.66667,low
3752,Burundi,1990,5415415,1087,47.99,africa,FALSE,TRUE,-3.5,30,low
3753,Cambodia,1990,8973342,1007,57.37,asia,FALSE,TRUE,13,105,lower_mid
3754,Cameroon,1990,11715218,2852,58.45,africa,FALSE,TRUE,6,12.5,lower_mid
3755,Canada,1990,27692680,31300,77.43,americas,TRUE,FALSE,60.10867,-113.64258,high
3756,Cape Verde,1990,341883,1657,67.82,africa,FALSE,TRUE,16,-24,lower_mid
3757,Central African Republic,1990,2939780,932,48.21,africa,FALSE,TRUE,7,21,low
3758,Chad,1990,5956859,1110,53.26,africa,FALSE,TRUE,15,19,low
3759,Chile,1990,13242132,8992,73.52,americas,TRUE,TRUE,-33.45694,-70.64827,high
3760,China,1990,1172445200,1526,67.05,asia,FALSE,TRUE,35,105,upper_mid
3761,Colombia,1990,34271565,7534,71.38,americas,FALSE,TRUE,4,-73.25,upper_mid
3762,Comoros,1990,411594,1600,58.63,africa,FALSE,TRUE,-12.23333,44.44553,low
3763,"Congo, Dem. Rep.",1990,34614581,1280,53.82,africa,FALSE,TRUE,-2.5,23.5,low
3764,"Congo, Rep.",1990,2440457,5140,54.08,africa,FALSE,TRUE,-1,15.5,lower_mid
3765,Costa Rica,1990,3095995,7787,76.57,americas,FALSE,TRUE,10,-84,upper_mid
3766,Cote d'Ivoire,1990,12267754,3194,55.03,africa,FALSE,TRUE,8,-5.5,lower_mid
3767,Croatia,1990,4776372,18005,72.19,europe,FALSE,FALSE,45.16667,15.5,upper_mid
3768,Cuba,1990,10582081,14184,74.84,americas,FALSE,TRUE,22,-79.5,upper_mid
3769,Cyprus,1990,766614,23301,74.93,europe,FALSE,FALSE,35,33,high
3770,Czech Republic,1990,10341169,19965,71.82,europe,TRUE,FALSE,49.75,15,high
3771,Denmark,1990,5141115,33786,75.2,europe,TRUE,FALSE,56,10,high
3772,Djibouti,1990,590398,3102,61.27,africa,FALSE,TRUE,11.58901,43.14503,lower_mid
3773,Dominica,1990,70926,6730,72.06,americas,FALSE,TRUE,15.5,-61.33333,upper_mid
3774,Dominican Republic,1990,7183647,5267,70.82,americas,FALSE,TRUE,19,-70.66667,upper_mid
3775,Ecuador,1990,10218091,7472,71.44,americas,FALSE,TRUE,-1.25,-78.25,upper_mid
3776,Egypt,1990,57412215,5909,65.31,africa,FALSE,TRUE,27,30,lower_mid
3777,El Salvador,1990,5254984,4530,68.17,americas,FALSE,TRUE,13.83333,-88.91667,lower_mid
3778,Equatorial Guinea,1990,426846,1000,48.18,africa,FALSE,TRUE,1.7,10.5,upper_mid
3779,Eritrea,1990,3113311,908,52.35,africa,FALSE,TRUE,15,39,low
3780,Estonia,1990,1565242,14398,70.05,europe,FALSE,FALSE,59,26,high
3781,Ethiopia,1990,48086516,652,46.63,africa,FALSE,TRUE,9,39.5,low
3782,Fiji,1990,728628,5891,65.39,asia,FALSE,TRUE,-18,178,upper_mid
3783,Finland,1990,4996222,28906,74.99,europe,TRUE,FALSE,64,26,high
3784,France,1990,56960835,29528,77.16,europe,TRUE,FALSE,46,2,high
3785,Gabon,1990,952212,19501,59.46,africa,FALSE,TRUE,-1,11.75,upper_mid
3786,Gambia,1990,916808,1517,61.59,africa,FALSE,TRUE,13.5,-15.5,low
3787,Georgia,1990,5410372,8007,69.57,europe,FALSE,FALSE,41.99998,43.4999,lower_mid
3788,Germany,1990,79118326,31287,75.28,europe,TRUE,FALSE,51.5,10.5,high
3789,Ghana,1990,14628260,1920,58.81,africa,FALSE,TRUE,8.1,-1.2,lower_mid
3790,Greece,1990,10248537,20686,77.01,europe,TRUE,FALSE,39,22,high
3791,Grenada,1990,96283,7242,70.86,americas,FALSE,TRUE,12.11667,-61.66667,upper_mid
3792,Guatemala,1990,9263813,5101,64.63,americas,FALSE,TRUE,14.64072,-90.51327,lower_mid
3793,Guinea,1990,6041094,1124,52.01,africa,FALSE,TRUE,10.83333,-10.66667,low
3794,Guinea-Bissau,1990,1012280,1570,49.23,africa,FALSE,TRUE,12,-15,low
3795,Guyana,1990,743309,2837,64.37,americas,FALSE,TRUE,5,-59,upper_mid
3796,Haiti,1990,7099732,2251,54.06,americas,FALSE,TRUE,19,-72.41667,low
3797,Honduras,1990,4955328,3172,67.29,americas,FALSE,TRUE,15,-86.5,lower_mid
3798,"Hong Kong, China",1990,5781459,26974,78.02,asia,FALSE,FALSE,22.28552,114.15769,high
3799,Hungary,1990,10377651,17098,69.57,europe,TRUE,FALSE,47,20,high
3800,Iceland,1990,255043,29116,78.04,europe,TRUE,FALSE,65,-18,high
3801,India,1990,870133480,1755,58.99,asia,FALSE,TRUE,22,79,lower_mid
3802,Indonesia,1990,181436821,4625,63.64,asia,FALSE,TRUE,-5,120,lower_mid
3803,Iran,1990,56226185,10163,68.16,asia,FALSE,TRUE,32,53,upper_mid
3804,Iraq,1990,17469005,11522,66.16,asia,FALSE,TRUE,33,44,upper_mid
3805,Ireland,1990,3569257,22117,74.91,europe,TRUE,FALSE,53,-8,high
3806,Israel,1990,4500475,19760,75.83,asia,FALSE,FALSE,31.5,34.75,high
3807,Italy,1990,57127120,31142,76.98,europe,TRUE,FALSE,42.83333,12.83333,high
3808,Jamaica,1990,2424242,7286,74.4,americas,FALSE,TRUE,18.16667,-77.25,upper_mid
3809,Japan,1990,124515561,30447,78.86,asia,TRUE,FALSE,35.68536,139.75309,high
3810,Jordan,1990,3560582,6283,71.8,asia,FALSE,TRUE,31,36,lower_mid
3811,Kazakhstan,1990,16540258,13050,67.8,asia,FALSE,FALSE,48,68,upper_mid
3812,Kenya,1990,23402507,2380,61.44,africa,FALSE,TRUE,1,38,lower_mid
3813,Kiribati,1990,72412,1961,58.2,asia,FALSE,FALSE,1.421,172.984,lower_mid
3814,North Korea,1990,20293054,2076,71.62,asia,FALSE,TRUE,40,127,low
3815,South Korea,1990,42923131,11633,72.03,asia,TRUE,FALSE,36.5,127.75,high
3816,Kuwait,1990,2099615,36951,75.63,asia,FALSE,TRUE,29.36972,47.97833,high
3817,Kyrgyz Republic,1990,4372890,3475,65.98,asia,FALSE,FALSE,41.5,75,lower_mid
3818,Lao,1990,4258472,1613,52.46,asia,FALSE,TRUE,18,105,lower_mid
3819,Latvia,1990,2664432,13650,69.46,europe,FALSE,FALSE,57,25,high
3820,Lebanon,1990,2703016,7860,69.15,asia,FALSE,TRUE,33.83333,35.83333,upper_mid
3821,Lesotho,1990,1603938,1380,60.4,africa,FALSE,TRUE,-29.5,28.25,lower_mid
3822,Liberia,1990,2097232,875,49.88,africa,FALSE,TRUE,6.5,-9.5,low
3823,Libya,1990,4436661,26002,73.14,africa,FALSE,TRUE,28,17,upper_mid
3824,Liechtenstein,1990,28747,,NA,europe,FALSE,FALSE,47.16667,9.53333,high
3825,Lithuania,1990,3696034,15764,71.38,europe,FALSE,FALSE,55.41667,24,high
3826,Luxembourg,1990,381791,57618,75.13,europe,TRUE,FALSE,49.61167,6.13,high
3827,"Macedonia, FYR",1990,1996228,9633,70.57,europe,FALSE,FALSE,41.66667,21.75,upper_mid
3828,Madagascar,1990,11598633,1653,55.59,africa,FALSE,TRUE,-20,47,low
3829,Malawi,1990,9437553,744,48.72,africa,FALSE,TRUE,-13.5,34,low
3830,Malaysia,1990,18038321,10552,71.66,asia,FALSE,TRUE,2.5,112.5,upper_mid
3831,Maldives,1990,223215,4197,62.42,asia,FALSE,TRUE,3.2,73,upper_mid
3832,Mali,1990,8465188,1272,49.4,africa,FALSE,TRUE,18,-2,low
3833,Malta,1990,364431,16152,75.73,europe,FALSE,FALSE,35.91667,14.43333,high
3834,Marshall Islands,1990,47298,2886,64.73,asia,FALSE,TRUE,7.113,171.236,upper_mid
3835,Mauritania,1990,2030140,2807,59.96,africa,FALSE,TRUE,20.25,-10.5,lower_mid
3836,Mauritius,1990,1055868,7387,69.4,africa,FALSE,TRUE,-20.3,57.58333,upper_mid
3837,Mexico,1990,85357874,12584,71.55,americas,TRUE,FALSE,19.42847,-99.12766,upper_mid
3838,"Micronesia, Fed. Sts.",1990,96331,2763,63.32,asia,FALSE,TRUE,6.924,158.162,lower_mid
3839,Moldova,1990,4364116,6462,67.19,europe,FALSE,FALSE,47.25,28.58333,lower_mid
3840,Monaco,1990,29439,43173,NA,europe,FALSE,FALSE,43.73333,7.41667,high
3841,Mongolia,1990,2184145,5123,62.52,asia,FALSE,TRUE,46,105,lower_mid
3842,Montenegro,1990,615002,16503,74.97,europe,FALSE,FALSE,42.75,19.25,upper_mid
3843,Morocco,1990,24879136,3912,67.2,africa,FALSE,TRUE,32,-6,lower_mid
3844,Mozambique,1990,13247649,379,50.66,africa,FALSE,TRUE,-18.25,35,low
3845,Myanmar,1990,40626250,743,58.59,asia,FALSE,TRUE,21,96,lower_mid
3846,Namibia,1990,1414692,5719,61.5,africa,FALSE,TRUE,-22,17,upper_mid
3847,Nauru,1990,9155,24611,NA,asia,FALSE,FALSE,-0.517,166.933,upper_mid
3848,Nepal,1990,18749406,1198,57.7,asia,FALSE,TRUE,28,84,low
3849,Netherlands,1990,14965448,32090,76.98,europe,TRUE,FALSE,52.25,5.75,high
3850,New Zealand,1990,3398172,24161,75.64,asia,TRUE,FALSE,-42,174,high
3851,Nicaragua,1990,4144565,3004,73.58,americas,FALSE,TRUE,13,-85,lower_mid
3852,Niger,1990,8012861,894,47.13,africa,FALSE,TRUE,18,9,low
3853,Nigeria,1990,95269988,3042,54.89,africa,FALSE,TRUE,10,8,lower_mid
3854,Norway,1990,4247285,42830,76.85,europe,TRUE,FALSE,62,10,high
3855,Oman,1990,1812160,35042,70.7,asia,FALSE,TRUE,21,57,high
3856,Pakistan,1990,107678614,3055,62.45,asia,FALSE,TRUE,30,70,lower_mid
3857,Palau,1990,15088,17115,NA,asia,FALSE,FALSE,7.503,134.621,high
3858,Panama,1990,2471009,7816,75.02,americas,FALSE,TRUE,8.9936,-79.51973,upper_mid
3859,Papua New Guinea,1990,4313059,1549,56,asia,FALSE,TRUE,-6,147,lower_mid
3860,Paraguay,1990,4213742,6036,74.58,americas,FALSE,TRUE,-23.33333,-58,upper_mid
3861,Peru,1990,21826658,5313,69.43,americas,FALSE,TRUE,-10,-75.25,upper_mid
3862,Philippines,1990,61947348,4010,67.18,asia,FALSE,TRUE,13,122,lower_mid
3863,Poland,1990,37954553,10277,70.98,europe,TRUE,FALSE,52,20,high
3864,Portugal,1990,9953327,20167,74.31,europe,TRUE,FALSE,39.6945,-8.13057,high
3865,Qatar,1990,476445,70842,75.04,asia,FALSE,TRUE,25.27932,51.52245,high
3866,Romania,1990,23489373,11480,69.9,europe,FALSE,FALSE,46,25,upper_mid
3867,Russia,1990,147564066,20639,68.99,europe,FALSE,FALSE,60,100,upper_mid
3868,Rwanda,1990,7235798,865,49.14,africa,FALSE,TRUE,-2,30,low
3869,St. Kitts and Nevis,1990,40834,14326,NA,americas,FALSE,TRUE,17.33333,-62.75,high
3870,St. Lucia,1990,138185,9093,71.89,americas,FALSE,TRUE,13.88333,-60.96667,upper_mid
3871,St. Vincent and the Grenadines,1990,107505,5576,70.63,americas,FALSE,TRUE,13.08333,-61.2,upper_mid
3872,Samoa,1990,162866,3649,69.08,asia,FALSE,TRUE,-13.8,-172.13333,upper_mid
3873,San Marino,1990,24043,34215,NA,europe,FALSE,FALSE,43.93667,12.44639,high
3874,Sao Tome and Principe,1990,113893,2088,63.25,africa,FALSE,TRUE,1,7,lower_mid
3875,Saudi Arabia,1990,16326815,42457,72.07,asia,FALSE,TRUE,25,45,high
3876,Senegal,1990,7555617,1842,57.55,africa,FALSE,TRUE,14.5,-14.25,low
3877,Serbia,1990,9517674,14912,72.6,europe,FALSE,FALSE,44.81892,20.45998,upper_mid
3878,Seychelles,1990,70624,14217,69.31,africa,FALSE,TRUE,-4.58333,55.66667,high
3879,Sierra Leone,1990,4312246,1251,50.6,africa,FALSE,TRUE,8.5,-11.5,low
3880,Singapore,1990,3012953,34340,75.48,asia,FALSE,TRUE,1.28967,103.85007,high
3881,Slovak Republic,1990,5288454,14706,71.07,europe,TRUE,FALSE,48.66667,19.5,high
3882,Slovenia,1990,2006479,19347,73.54,europe,FALSE,FALSE,46.08333,15,high
3883,Solomon Islands,1990,311840,1793,60.16,asia,FALSE,TRUE,-8,159,lower_mid
3884,Somalia,1990,7397347,930,50.66,africa,FALSE,TRUE,6,48,low
3885,South Africa,1990,37560525,9899,64.39,africa,FALSE,TRUE,-29,24,upper_mid
3886,Spain,1990,39306102,23759,77.11,europe,TRUE,FALSE,40,-4,high
3887,Sri Lanka,1990,17329713,3666,71.58,asia,FALSE,TRUE,7.75,80.75,lower_mid
3888,Sudan,1990,20147590,1743,58.56,africa,FALSE,TRUE,16,30,lower_mid
3889,Suriname,1990,407472,10545,70.14,americas,FALSE,TRUE,4,-56,upper_mid
3890,Swaziland,1990,861373,5378,62.24,africa,FALSE,TRUE,-26.5,31.5,lower_mid
3891,Sweden,1990,8567384,30934,77.64,europe,TRUE,FALSE,62,15,high
3892,Switzerland,1990,6674890,47768,77.44,europe,TRUE,FALSE,47.00016,8.01427,high
3893,Syria,1990,12446171,3809,70.96,asia,FALSE,TRUE,35,38,lower_mid
3894,Taiwan,1990,20311698,20432,74.2,asia,FALSE,FALSE,24,121,high
3895,Tajikistan,1990,5283728,3645,64.93,asia,FALSE,FALSE,39,71,lower_mid
3896,Tanzania,1990,25459604,1473,54.86,africa,FALSE,TRUE,-6,35,low
3897,Thailand,1990,56582821,6650,70.64,asia,FALSE,TRUE,15.5,101,upper_mid
3898,Timor-Leste,1990,751933,1104,58,asia,FALSE,TRUE,-8.83333,125.75,lower_mid
3899,Togo,1990,3786940,1350,57.39,africa,FALSE,TRUE,8.66667,1.08333,low
3900,Tonga,1990,95153,3574,67.91,asia,FALSE,TRUE,-20,-175,upper_mid
3901,Trinidad and Tobago,1990,1221900,12255,69.07,americas,FALSE,TRUE,11,-61,high
3902,Tunisia,1990,8232797,5615,71.74,africa,FALSE,TRUE,34,9,lower_mid
3903,Turkey,1990,53921699,11400,70.16,europe,TRUE,FALSE,39,35,upper_mid
3904,Turkmenistan,1990,3683966,8317,63.7,asia,FALSE,TRUE,39.75,59.66667,upper_mid
3905,Tuvalu,1990,9003,2370,NA,asia,FALSE,FALSE,-8.51719,179.14478,upper_mid
3906,Uganda,1990,17438907,782,49.2,africa,FALSE,TRUE,1.25,32.5,low
3907,Ukraine,1990,51464348,10464,69.88,europe,FALSE,FALSE,49,32,lower_mid
3908,United Arab Emirates,1990,1860174,111067,72.77,asia,FALSE,TRUE,23.75,54.5,high
3909,United Kingdom,1990,57183331,26769,75.66,europe,TRUE,FALSE,54.75844,-2.69531,high
3910,United States,1990,252529950,37062,75.4,americas,TRUE,FALSE,39.76,-98.5,high
3911,Uruguay,1990,3109989,9841,72.8,americas,FALSE,TRUE,-33,-56,high
3912,Uzbekistan,1990,20462463,3071,68.28,asia,FALSE,FALSE,41.66667,63.83333,lower_mid
3913,Vanuatu,1990,146634,2549,61.86,asia,FALSE,TRUE,-16,167,lower_mid
3914,Venezuela,1990,19861956,14451,72.69,americas,FALSE,TRUE,8,-66,upper_mid
3915,Palestine,1990,2100883,1646,70.96,asia,FALSE,TRUE,31.92157,35.20329,lower_mid
3916,Vietnam,1990,68209605,1501,68.19,asia,FALSE,TRUE,16.16667,107.83333,lower_mid
3917,Yemen,1990,12057039,3327,58.71,asia,FALSE,TRUE,15.5,47.5,lower_mid
3918,Zambia,1990,8027253,2342,52.27,africa,FALSE,TRUE,-14.33333,28.5,lower_mid
3919,Zimbabwe,1990,10183113,2593,61.69,africa,FALSE,TRUE,-19,29.75,low
3920,South Sudan,1990,5768481,1981,51.58,africa,FALSE,TRUE,7.5,30,low
3921,Afghanistan,2000,20093756,972,51.63,asia,FALSE,TRUE,33,66,low
3922,Albania,2000,3121970,5470,74.43,europe,FALSE,FALSE,41,20,upper_mid
3923,Algeria,2000,31183660,10211,73.87,africa,FALSE,TRUE,28,3,upper_mid
3924,Andorra,2000,65390,31662,81.8,europe,FALSE,FALSE,42.50779,1.52109,high
3925,Angola,2000,16440924,3509,53.36,africa,FALSE,TRUE,-12.5,18.5,lower_mid
3926,Antigua and Barbuda,2000,83584,18800,74.74,americas,FALSE,TRUE,17.05,-61.8,high
3927,Argentina,2000,37057452,14900,74.21,americas,FALSE,TRUE,-34,-64,upper_mid
3928,Armenia,2000,3069588,2925,71.85,europe,FALSE,FALSE,40.25,45,lower_mid
3929,Australia,2000,19065837,35281,79.7,asia,TRUE,FALSE,-25,135,high
